Place,StateCode,County
hackberry,az,mohave
haigler_creek,az,gila
haivana_nakya,az,pima
hard_rock,az,navajo
hayden,az,gila
heber-overgaard,az,navajo
holbrook,az,navajo
hondah,az,navajo
hotevilla-bacavi,az,navajo
houck,az,apache
huachuca_city,az,cochise
hunter_creek,az,gila
icehouse_canyon,az,gila
indian_wells,az,navajo
jakes_corner,az,gila
jeddito,az,navajo
jerome,az,yavapai
joseph_city,az,navajo
kachina_village,az,coconino
kaibab,az,mohave
kaibito,az,coconino
kaka,az,maricopa
katherine,az,mohave
kayenta,az,navajo
keams_canyon,az,navajo
kearny,az,pinal
kingman,az,mohave
kino_springs,az,santa_cruz
klagetoh,az,apache
ko_vaya,az,pima
kohatk,az,pinal
kohls_ranch,az,gila
komatke,az,maricopa
kykotsmovi_village,az,navajo
la_paz_valley,az,la_paz
lake_havasu_city,az,mohave
lake_montezuma,az,yavapai
lake_of_the_woods,az,navajo
lazy_y_u,az,mohave
lechee,az,coconino
leupp,az,coconino
linden,az,navajo
litchfield_park,az,maricopa
littlefield,az,mohave
littletown,az,pima
low_mountain,az,navajo
lower_santan_village,az,pinal
lukachukai,az,apache
lupton,az,apache
maish_vaya,az,pima
mammoth,az,pinal
many_farms,az,apache
marana,az,pima
maricopa,az,pinal
maricopa_colony,az,maricopa
martinez_lake,az,yuma
mayer,az,yavapai
mcnary,az,apache
mcneal,az,cochise
mead_ranch,az,gila
meadview,az,mohave
mesa,az,maricopa
mesa_del_caballo,az,gila
mescal,az,cochise
mesquite_creek,az,mohave
miami,az,gila
miracle_valley,az,cochise
moccasin,az,mohave
moenkopi,az,coconino
mohave_valley,az,mohave
mojave_ranch_estates,az,mohave
morenci,az,greenlee
morristown,az,maricopa
mountainaire,az,coconino
munds_park,az,coconino
naco,az,cochise
nazlini,az,apache
nelson,az,pima
new_kingman-butler,az,mohave
new_river,az,maricopa
nogales,az,santa_cruz
north_fork,az,navajo
nutrioso,az,apache
oak_springs,az,apache
oatman,az,mohave
oljato-monument_valley,az,navajo
oracle,az,pinal
orange_grove_mobile_manor,az,yuma
oro_valley,az,pima
oxbow_estates,az,gila
padre_ranchitos,az,yuma
page,az,coconino
palominas,az,cochise
paradise_valley,az,maricopa
parker,az,la_paz
parker_strip,az,la_paz
parks,az,coconino
patagonia,az,santa_cruz
paulden,az,yavapai
payson,az,gila
peach_springs,az,mohave
peeples_valley,az,yavapai
peoria,az,maricopa
peridot,az,graham
phoenix,az,maricopa
picacho,az,pinal
picture_rocks,az,pima
pima,az,graham
pimaco_two,az,pima
pinal,az,gila
pine,az,gila
pine_lake,az,mohave
pinedale,az,navajo
pinetop_country_club,az,navajo
pinetop-lakeside,az,navajo
pinion_pines,az,mohave
pinon,az,navajo
pirtleville,az,cochise
pisinemo,az,pima
poston,az,la_paz
prescott,az,yavapai
prescott_valley,az,yavapai
quartzsite,az,la_paz
queen_creek,az,maricopa
queen_valley,az,pinal
rainbow_city,az,navajo
rancho_mesa_verde,az,yuma
red_mesa,az,apache
red_rock_(apache_cnty),az,apache
red_rock_(pinal_cnty),az,pinal
rillito,az,pima
rincon_valley,az,pima
rio_rico,az,santa_cruz
rio_verde,az,maricopa
rock_house,az,gila
rock_point,az,apache
roosevelt,az,gila
rough_rock,az,apache
round_rock,az,apache
round_valley,az,gila
rye,az,gila
sacate_village,az,pinal
sacaton,az,pinal
sacaton_flats_village,az,pinal
saddlebrooke,az,pinal
safford,az,graham
sahuarita,az,pima
salome,az,la_paz
san_carlos,az,gila
san_jose,az,graham
san_luis,az,yuma
san_manuel,az,pinal
san_miguel,az,pima
san_simon,az,cochise
san_tan_valley,az,pinal
sanders,az,apache
santa_rosa,az,pima
sawmill,az,apache
scenic,az,mohave
scottsdale,az,maricopa
seba_dalkai,az,navajo
second_mesa,az,navajo
sedona,az,yavapai
sehili,az,apache
seligman,az,yavapai
sells,az,pima
seven_mile,az,navajo
shongopovi,az,navajo
shonto,az,navajo
show_low,az,navajo
sierra_vista,az,cochise
sierra_vista_southeast,az,cochise
six_shooter_canyon,az,gila
snowflake,az,navajo
so-hi,az,mohave
solomon,az,graham
somerton,az,yuma
sonoita,az,santa_cruz
south_komelik,az,pima
south_tucson,az,pima
spring_valley,az,yavapai
springerville,az,apache
st._david,az,cochise
st._johns,az,apache
st._johns_cdp,az,maricopa
st._michaels,az,apache
stanfield,az,pinal
star_valley,az,gila
steamboat,az,apache
stotonic_village,az,pinal
strawberry,az,gila
summerhaven,az,pima
summit,az,pima
sun_city,az,maricopa
sun_city_west,az,maricopa
sun_lakes,az,maricopa
sun_valley,az,navajo
sunizona,az,cochise
sunwest,az,la_paz
supai,az,coconino
superior,az,pinal
surprise,az,maricopa
sweet_water_village,az,pinal
swift_trail_junction,az,graham
tacna,az,yuma
tanque_verde,az,pima
taylor,az,navajo
teec_nos_pos,az,apache
tees_toh,az,navajo
tempe,az,maricopa
thatcher,az,graham
theba,az,maricopa
three_points,az,pima
tolani_lake,az,coconino
tolleson,az,maricopa
tombstone,az,cochise
tonalea,az,coconino
tonopah,az,maricopa
tonto_basin,az,gila
tonto_village,az,gila
topawa,az,pima
top-of-the-world,az,pinal
toyei,az,apache
truxton,az,mohave
tsaile,az,apache
tuba_city,az,coconino
tubac,az,santa_cruz
tucson,az,pima
tucson_estates,az,pima
tumacacori-carmen,az,santa_cruz
turkey_creek,az,navajo
tusayan,az,coconino
upper_santan_village,az,pinal
utting,az,la_paz
vail,az,pima
vaiva_vo,az,pinal
valencia_west,az,pima
valentine,az,mohave
valle,az,coconino
valle_vista,az,mohave
ventana,az,pima
verde_village,az,yavapai
vernon,az,apache
vicksburg,az,la_paz
village_of_oak_creek_(big_park),az,yavapai
wagon_wheel,az,navajo
wahak_hotrontk,az,pima
wall_lane,az,yuma
walnut_creek,az,mohave
washington_park,az,gila
wellton,az,yuma
wellton_hills,az,yuma
wenden,az,la_paz
wet_camp_village,az,pinal
wheatfields,az,gila
whetstone,az,cochise
whispering_pines,az,gila
white_hills,az,mohave
white_mountain_lake,az,navajo
whitecone,az,navajo
whiteriver,az,navajo
why,az,pima
wickenburg,az,maricopa
wide_ruins,az,apache
wikieup,az,mohave
wilhoit,az,yavapai
willcox,az,cochise
williams,az,coconino
williamson,az,yavapai
willow_valley,az,mohave
window_rock,az,apache
winkelman,az,gila
winslow,az,navajo
winslow_west,az,navajo
wintersburg,az,maricopa
wittmann,az,maricopa
yarnell,az,yavapai
york,az,greenlee
young,az,gila
youngtown,az,maricopa
yucca,az,mohave
yuma,az,yuma
adona,ar,perry
alexander,ar,saline
alicia,ar,lawrence
allport,ar,lonoke
alma,ar,crawford
almyra,ar,arkansas
alpena,ar,boone
altheimer,ar,jefferson
altus,ar,franklin
amagon,ar,jackson
amity,ar,clark
anthonyville,ar,crittenden
antoine,ar,pike
arkadelphia,ar,clark
arkansas_city,ar,desha
ash_flat,ar,sharp
ashdown,ar,little_river
atkins,ar,pope
aubrey,ar,lee
augusta,ar,woodruff
austin,ar,lonoke
avilla,ar,saline
avoca,ar,benton
bald_knob,ar,white
banks,ar,bradley
barling,ar,sebastian
bassett,ar,mississippi
batesville,ar,independence
bauxite,ar,saline
bay,ar,craighead
bearden,ar,ouachita
beaver,ar,carroll
beebe,ar,white
beedeville,ar,jackson
bella_vista,ar,benton
bellefonte,ar,boone
belleville,ar,yell
ben_lomond,ar,sevier
benton,ar,saline
bentonville,ar,benton
bergman,ar,boone
berryville,ar,carroll
bethel_heights,ar,benton
big_flat,ar,baxter
bigelow,ar,perry
biggers,ar,randolph
birdsong,ar,mississippi
black_oak,ar,craighead
black_rock,ar,lawrence
black_springs,ar,montgomery
blevins,ar,hempstead
blue_eye,ar,carroll
blue_mountain,ar,logan
bluff_city,ar,nevada
blytheville,ar,mississippi
bodcaw,ar,nevada
bonanza,ar,sebastian
bono,ar,craighead
booneville,ar,logan
bradford,ar,white
bradley,ar,lafayette
branch,ar,franklin
briarcliff,ar,baxter
brinkley,ar,monroe
brookland,ar,craighead
bryant,ar,saline
buckner,ar,lafayette
bull_shoals,ar,marion
burdette,ar,mississippi
cabot,ar,lonoke
caddo_valley,ar,clark
caldwell,ar,st._francis
cale,ar,nevada
calico_rock,ar,izard
calion,ar,union
camden,ar,ouachita
cammack_village,ar,pulaski
campbell_station,ar,jackson
caraway,ar,craighead
carlisle,ar,lonoke
carthage,ar,dallas
casa,ar,perry
cash,ar,craighead
caulksville,ar,logan
cave_city,ar,sharp
cave_springs,ar,benton
cedarville,ar,crawford
center_ridge,ar,conway
centerton,ar,benton
central_city,ar,sebastian
charleston,ar,franklin
cherokee_city,ar,benton
cherokee_village,ar,sharp
cherry_valley,ar,cross
chester,ar,crawford
chidester,ar,ouachita
clarendon,ar,monroe
clarkedale,ar,crittenden
clarksville,ar,johnson
clinton,ar,van_buren
coal_hill,ar,johnson
college_station,ar,pulaski
colt,ar,st._francis
concord,ar,cleburne
conway,ar,faulkner
corinth,ar,yell
corning,ar,clay
cotter,ar,baxter
cotton_plant,ar,woodruff
cove,ar,polk
coy,ar,lonoke
crawfordsville,ar,crittenden
crossett,ar,ashley
cushman,ar,independence
daisy,ar,pike
damascus,ar,van_buren
danville,ar,yell
dardanelle,ar,yell
datto,ar,clay
de_queen,ar,sevier
de_valls_bluff,ar,prairie
decatur,ar,benton
delaplaine,ar,greene
delight,ar,pike
dell,ar,mississippi
dennard,ar,van_buren
denning,ar,franklin
dermott,ar,chicot
des_arc,ar,prairie
dewitt,ar,arkansas
diamond_city,ar,boone
diaz,ar,jackson
dierks,ar,howard
donaldson,ar,hot_spring
dover,ar,pope
dumas,ar,desha
dyer,ar,crawford
dyess,ar,mississippi
earle,ar,crittenden
east_camden,ar,ouachita
east_end,ar,saline
edmondson,ar,crittenden
egypt,ar,craighead
el_dorado,ar,union
elaine,ar,phillips
elkins,ar,washington
elm_springs,ar,washington
emerson,ar,columbia
emmet,ar,nevada
england,ar,lonoke
enola,ar,faulkner
etowah,ar,mississippi
eudora,ar,chicot
eureka_springs,ar,carroll
evening_shade,ar,sharp
everton,ar,boone
fairfield_bay,ar,van_buren
fargo,ar,monroe
farmington,ar,washington
fayetteville,ar,washington
felsenthal,ar,union
fifty-six,ar,stone
fisher,ar,poinsett
flippin,ar,marion
fordyce,ar,dallas
foreman,ar,little_river
forrest_city,ar,st._francis
fort_smith,ar,sebastian
fouke,ar,miller
fountain_hill,ar,ashley
fountain_lake,ar,garland
fourche,ar,perry
franklin,ar,izard
fredonia_(biscoe),ar,prairie
friendship,ar,hot_spring
fulton,ar,hempstead
garfield,ar,benton
garland,ar,miller
garner,ar,white
gassville,ar,baxter
gateway,ar,benton
gentry,ar,benton
georgetown,ar,white
gibson,ar,pulaski
gilbert,ar,searcy
gillett,ar,arkansas
gillham,ar,sevier
gilmore,ar,crittenden
glenwood,ar,pike
goshen,ar,washington
gosnell,ar,mississippi
gould,ar,lincoln
grady,ar,lincoln
grannis,ar,polk
gravette,ar,benton
green_forest,ar,carroll
greenbrier,ar,faulkner
greenland,ar,washington
greenway,ar,clay
greenwood,ar,sebastian
greers_ferry,ar,cleburne
griffithville,ar,white
grubbs,ar,jackson
guion,ar,izard
gum_springs,ar,clark
gurdon,ar,clark
guy,ar,faulkner
hackett,ar,sebastian
hagarville,ar,johnson
hamburg,ar,ashley
hampton,ar,calhoun
hardy,ar,sharp
harrell,ar,calhoun
harrisburg,ar,poinsett
harrison,ar,boone
hartford,ar,sebastian
hartman,ar,johnson
haskell,ar,saline
hatfield,ar,polk
havana,ar,yell
haynes,ar,lee
hazen,ar,prairie
heber_springs,ar,cleburne
hector,ar,pope
helena-west_helena,ar,phillips
hensley,ar,pulaski
hermitage,ar,bradley
hickory_ridge,ar,cross
higden,ar,cleburne
higginson,ar,white
highfill,ar,benton
highland,ar,sharp
hindsville,ar,madison
holiday_island,ar,carroll
holland,ar,faulkner
holly_grove,ar,monroe
hope,ar,hempstead
horatio,ar,sevier
horseshoe_bend,ar,izard
horseshoe_lake,ar,crittenden
hot_springs,ar,garland
hot_springs_village,ar,garland
houston,ar,perry
hoxie,ar,lawrence
hughes,ar,st._francis
humnoke,ar,lonoke
humphrey,ar,jefferson
hunter,ar,woodruff
huntington,ar,sebastian
huntsville,ar,madison
huttig,ar,union
imboden,ar,lawrence
jacksonport,ar,jackson
jacksonville,ar,pulaski
jasper,ar,newton
jennette,ar,crittenden
jericho,ar,crittenden
jerome,ar,drew
johnson,ar,washington
joiner,ar,mississippi
jonesboro,ar,craighead
judsonia,ar,white
junction_city,ar,union
keiser,ar,mississippi
kensett,ar,white
keo,ar,lonoke
kibler,ar,crawford
kingsland,ar,cleveland
kirby,ar,pike
knobel,ar,clay
knoxville,ar,johnson
lafe,ar,greene
lagrange,ar,lee
lake_city,ar,craighead
lake_hamilton,ar,garland
lake_view,ar,phillips
lake_village,ar,chicot
lakeview,ar,baxter
lamar,ar,johnson
landmark,ar,pulaski
lavaca,ar,sebastian
leachville,ar,mississippi
lead_hill,ar,boone
leola,ar,grant
lepanto,ar,poinsett
leslie,ar,searcy
letona,ar,white
lewisville,ar,lafayette
lexa,ar,phillips
lincoln,ar,washington
little_flock,ar,benton
little_rock,ar,pulaski
lockesburg,ar,sevier
london,ar,pope
lonoke,ar,lonoke
lonsdale,ar,garland
lost_bridge_village,ar,benton
louann,ar,ouachita
lowell,ar,benton
luxora,ar,mississippi
lynn,ar,lawrence
madison,ar,st._francis
magazine,ar,logan
magness,ar,independence
magnolia,ar,columbia
malvern,ar,hot_spring
mammoth_spring,ar,fulton
manila,ar,mississippi
mansfield,ar,sebastian
marianna,ar,lee
marie,ar,mississippi
marion,ar,crittenden
marked_tree,ar,poinsett
marmaduke,ar,greene
marshall,ar,searcy
marvell,ar,phillips
maumelle,ar,pulaski
mayflower,ar,faulkner
maynard,ar,randolph
maysville,ar,benton
mcalmont,ar,pulaski
mccaskill,ar,hempstead
mccrory,ar,woodruff
mcdougal,ar,clay
mcgehee,ar,desha
mcnab,ar,hempstead
mcneil,ar,columbia
mcrae,ar,white
melbourne,ar,izard
mena,ar,polk
menifee,ar,conway
midland,ar,sebastian
midway,ar,baxter
midway_town,ar,hot_spring
mineral_springs,ar,howard
minturn,ar,lawrence
mitchellville,ar,desha
monette,ar,craighead
monticello,ar,drew
montrose,ar,ashley
moorefield,ar,independence
moro,ar,lee
morrilton,ar,conway
morrison_bluff,ar,logan
mount_ida,ar,montgomery
mount_pleasant,ar,izard
mount_vernon,ar,faulkner
mountain_home,ar,baxter
mountain_pine,ar,garland
mountain_view,ar,stone
mountainburg,ar,crawford
mulberry,ar,crawford
murfreesboro,ar,pike
nashville,ar,howard
natural_steps,ar,pulaski
new_blaine,ar,logan
new_edinburg,ar,cleveland
newark,ar,independence
newport,ar,jackson
nimmons,ar,clay
norfork,ar,baxter
norman,ar,montgomery
norphlet,ar,union
north_crossett,ar,ashley
north_little_rock,ar,pulaski
oak_grove,ar,carroll
oak_grove_heights,ar,greene
oakhaven,ar,hempstead
oden,ar,montgomery
ogden,ar,little_river
oil_trough,ar,independence
o'kean,ar,randolph
okolona,ar,clark
ola,ar,yell
omaha,ar,boone
oppelo,ar,conway
osceola,ar,mississippi
oxford,ar,izard
ozan,ar,hempstead
ozark,ar,franklin
palestine,ar,st._francis
pangburn,ar,white
paragould,ar,greene
paris,ar,logan
parkdale,ar,ashley
parkin,ar,cross
patmos,ar,hempstead
patterson,ar,woodruff
pea_ridge,ar,benton
peach_orchard,ar,clay
perla,ar,hot_spring
perry,ar,perry
perrytown,ar,hempstead
perryville,ar,perry
piggott,ar,clay
pindall,ar,searcy
pine_bluff,ar,jefferson
pineville,ar,izard
piney,ar,garland
plainview,ar,yell
pleasant_plains,ar,independence
plumerville,ar,conway
pocahontas,ar,randolph
pollard,ar,clay
portia,ar,lawrence
portland,ar,ashley
pottsville,ar,pope
powhatan,ar,lawrence
poyen,ar,grant
prairie_creek,ar,benton
prairie_grove,ar,washington
prattsville,ar,grant
prescott,ar,nevada
pyatt,ar,marion
quitman,ar,cleburne
ratcliff,ar,logan
ravenden,ar,lawrence
ravenden_springs,ar,randolph
rector,ar,clay
redfield,ar,jefferson
reed,ar,desha
reyno,ar,randolph
rison,ar,cleveland
rockport,ar,hot_spring
rockwell,ar,garland
roe,ar,monroe
rogers,ar,benton
roland,ar,pulaski
rondo,ar,lee
rose_bud,ar,white
rosston,ar,nevada
rudy,ar,crawford
russell,ar,white
russellville,ar,pope
rye,ar,cleveland
salem,ar,fulton
salem_cdp,ar,saline
salesville,ar,baxter
scott,ar,pulaski
scranton,ar,logan
searcy,ar,white
sedgwick,ar,lawrence
shannon_hills,ar,saline
sheridan,ar,grant
sherrill,ar,jefferson
sherwood,ar,pulaski
shirley,ar,van_buren
sidney,ar,sharp
siloam_springs,ar,benton
smackover,ar,union
smithville,ar,lawrence
south_lead_hill,ar,boone
southside,ar,independence
sparkman,ar,dallas
springdale,ar,washington
springtown,ar,benton
st._charles,ar,arkansas
st._francis,ar,clay
st._joe,ar,searcy
st._paul,ar,madison
stamps,ar,lafayette
star_city,ar,lincoln
staves,ar,cleveland
stephens,ar,ouachita
strawberry,ar,lawrence
strong,ar,union
stuttgart,ar,arkansas
subiaco,ar,logan
success,ar,clay
sulphur_rock,ar,independence
sulphur_springs,ar,benton
sulphur_springs_cdp,ar,jefferson
summit,ar,marion
sunset,ar,crittenden
sweet_home,ar,pulaski
swifton,ar,jackson
taylor,ar,columbia
texarkana,ar,miller
thornton,ar,calhoun
tillar,ar,drew
tinsman,ar,calhoun
tollette,ar,howard
tontitown,ar,washington
traskwood,ar,saline
trumann,ar,poinsett
tuckerman,ar,jackson
tull,ar,grant
tumbling_shoals,ar,cleburne
tupelo,ar,jackson
turrell,ar,crittenden
twin_groves,ar,faulkner
tyronza,ar,poinsett
ulm,ar,prairie
valley_springs,ar,boone
van_buren,ar,crawford
vandervoort,ar,polk
victoria,ar,mississippi
vilonia,ar,faulkner
viola,ar,fulton
wabbaseka,ar,jefferson
waldenburg,ar,poinsett
waldo,ar,columbia
waldron,ar,scott
walnut_ridge,ar,lawrence
ward,ar,lonoke
warren,ar,bradley
washington,ar,hempstead
watson,ar,desha
weiner,ar,poinsett
weldon,ar,jackson
west_crossett,ar,ashley
west_fork,ar,washington
west_memphis,ar,crittenden
west_point,ar,white
western_grove,ar,newton
wheatley,ar,st._francis
whelen_springs,ar,clark
white_hall,ar,jefferson
wickes,ar,polk
widener,ar,st._francis
wiederkehr_village,ar,franklin
williford,ar,sharp
willisville,ar,nevada
wilmar,ar,drew
wilmot,ar,ashley
wilson,ar,mississippi
wilton,ar,little_river
winchester,ar,drew
winslow,ar,washington
winthrop,ar,little_river
woodlawn,ar,cleveland
woodson,ar,pulaski
wooster,ar,faulkner
wrightsville,ar,pulaski
wynne,ar,cross
yarborough_landing,ar,little_river
yellville,ar,marion
zinc,ar,boone
acalanes_ridge,ca,contra_costa
acampo,ca,san_joaquin
acton,ca,los_angeles
adelanto,ca,san_bernardino
adin,ca,modoc
agoura_hills,ca,los_angeles
agua_dulce,ca,los_angeles
aguanga,ca,riverside
ahwahnee,ca,madera
airport,ca,stanislaus
alameda,ca,alameda
alamo,ca,contra_costa
albany,ca,alameda
albion,ca,mendocino
alderpoint,ca,humboldt
alhambra,ca,los_angeles
alhambra_valley,ca,contra_costa
aliso_viejo,ca,orange
alleghany,ca,sierra
allendale,ca,solano
allensworth,ca,tulare
alondra_park,ca,los_angeles
alpaugh,ca,tulare
alpine,ca,san_diego
alpine_village,ca,alpine
alta,ca,placer
alta_sierra,ca,nevada
altadena,ca,los_angeles
alto,ca,marin
alturas,ca,modoc
alum_rock,ca,santa_clara
amador_city,ca,amador
american_canyon,ca,napa
amesti,ca,santa_cruz
anaheim,ca,orange
anchor_bay,ca,mendocino
anderson,ca,shasta
angels,ca,calaveras
angwin,ca,napa
antelope,ca,sacramento
antioch,ca,contra_costa
anza,ca,riverside
apple_valley,ca,san_bernardino
aptos,ca,santa_cruz
aptos_hills-larkin_valley,ca,santa_cruz
arbuckle,ca,colusa
arcadia,ca,los_angeles
arcata,ca,humboldt
arden-arcade,ca,sacramento
armona,ca,kings
arnold,ca,calaveras
aromas,ca,monterey
arroyo_grande,ca,san_luis_obispo
artesia,ca,los_angeles
artois,ca,glenn
arvin,ca,kern
ashland,ca,alameda
aspen_springs,ca,mono
atascadero,ca,san_luis_obispo
atherton,ca,san_mateo
atwater,ca,merced
auberry,ca,fresno
auburn,ca,placer
auburn_lake_trails,ca,el_dorado
august,ca,san_joaquin
avalon,ca,los_angeles
avenal,ca,kings
avery,ca,calaveras
avilla_beach,ca,san_luis_obispo
avocado_heights,ca,los_angeles
azusa,ca,los_angeles
baker,ca,san_bernardino
bakersfield,ca,kern
baldwin_park,ca,los_angeles
ballard,ca,santa_barbara
ballico,ca,merced
bangor,ca,butte
banning,ca,riverside
barstow,ca,san_bernardino
bass_lake,ca,madera
bay_point,ca,contra_costa
bayview_(contra_costa_cnty),ca,contra_costa
bayview_(humboldt_cnty),ca,humboldt
beale_afb,ca,yuba
bear_creek,ca,merced
bear_valley_(alpine_cnty),ca,alpine
bear_valley_(mariposa_cnty),ca,mariposa
bear_valley_springs,ca,kern
beaumont,ca,riverside
beckwourth,ca,plumas
belden,ca,plumas
bell,ca,los_angeles
bell_canyon,ca,ventura
bell_gardens,ca,los_angeles
bella_vista,ca,shasta
bellflower,ca,los_angeles
belmont,ca,san_mateo
belvedere,ca,marin
ben_lomond,ca,santa_cruz
benbow,ca,humboldt
bend,ca,tehama
benicia,ca,solano
benton,ca,mono
berkeley,ca,alameda
bermuda_dunes,ca,riverside
berry_creek,ca,butte
bertsch-oceanview,ca,del_norte
bethel_island,ca,contra_costa
